,type,numNodes,numEdges,sampnodes,sampedges,Samplingrate,ActualDensity,SampledDensity,ActualCommunitysize,SampledCommunitysize,actualmodularity,sampledmodularity,Lcommsize_act1,Lcommsize_samp1,Lcommsize_act2,Lcommsize_samp2,Lcommsize_act3,Lcommsize_samp3,Clustcoeff_act,Clustcoeff_samp,diameter_act,diameter_samp,ks_deg,pval_deg,ks_cc,pval_cc,ks_pg,pval_pg
1338,RE,5500,2268337,5499,907334,0.399999647,1277.414058,511.2590299,9,39,0.2315339,0.231878549,1380,1380,1378,1379,1374,1372,0.385723193,0.216301726,4,4,0.299235828,0,0.582586515,0,0.003972722,1
1339,RE,5500,2268337,5498,907334,0.399999647,1277.414058,511.23672,9,36,0.2315339,0.231891841,1380,1396,1378,1378,1374,1377,0.385723193,0.21619054,4,5,0.298652998,0,0.578413347,0,0.005510367,0.999996684
2,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,767.4617387,9,16,0.2315339,0.231583446,1380,1378,1378,1378,1374,1376,0.385723193,0.29269198,4,4,0.170490172,0,0.30655343,0,0.003945808,1
3,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,766.5904173,9,14,0.2315339,0.231597722,1380,1380,1378,1380,1374,1378,0.385723193,0.292133582,4,4,0.169393906,0,0.307670411,0,0.004038486,1
4,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,767.3992787,9,17,0.2315339,0.231415689,1380,1385,1378,1382,1374,1375,0.385723193,0.292414955,4,4,0.168909091,0,0.305465763,0,0.003818182,1
5,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,767.258148,9,16,0.2315339,0.231387347,1380,1381,1378,1379,1374,1377,0.385723193,0.292573543,4,4,0.170137975,0,0.307775888,0,0.004496884,0.999999998
6,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,767.2544133,9,20,0.2315339,0.231117621,1380,1381,1378,1380,1374,1374,0.385723193,0.292486089,4,4,0.16939384,0,0.305449288,0,0.003708377,1
7,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.7282104,9,20,0.2315339,0.231608987,1380,1387,1378,1376,1374,1376,0.385723193,0.292606436,4,4,0.169636364,0,0.306419349,0,0.003818182,1
8,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.8252327,9,18,0.2315339,0.231644198,1380,1387,1378,1381,1374,1374,0.385723193,0.292438239,4,4,0.169818182,0,0.303237068,0,0.005090909,0.999999715
9,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.6458007,9,17,0.2315339,0.231589034,1380,1383,1378,1379,1374,1375,0.385723193,0.292265516,4,4,0.170545455,0,0.309601647,0,0.004545455,0.999999996
10,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,766.7537275,9,19,0.2315339,0.231502056,1380,1392,1378,1378,1374,1376,0.385723193,0.292369976,4,4,0.170319761,0,0.309147118,0,0.004282828,1
11,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,767.4757981,9,15,0.2315339,0.231466398,1380,1380,1378,1379,1374,1377,0.385723193,0.292831095,4,4,0.169818182,0,0.30514639,0,0.004,1
12,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.1390319,9,22,0.2315339,0.231837809,1380,1387,1378,1382,1374,1376,0.385723193,0.292052509,4,5,0.170363636,0,0.308176263,0,0.005090909,0.999999715
13,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,766.6663244,9,14,0.2315339,0.231566802,1380,1386,1378,1377,1374,1377,0.385723193,0.292510459,4,4,0.170683199,0,0.310557002,0,0.00391939,1
14,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,766.8256881,9,20,0.2315339,0.231842339,1380,1381,1378,1378,1374,1375,0.385723193,0.292309976,4,4,0.170865248,0,0.307296422,0,0.00391939,1
15,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,766.6852138,9,17,0.2315339,0.231746584,1380,1387,1378,1379,1374,1375,0.385723193,0.292374804,4,4,0.170485014,0,0.302355303,0,0.004283093,1
16,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.5159629,9,21,0.2315339,0.231681034,1380,1385,1378,1377,1374,1376,0.385723193,0.29240515,4,4,0.17,0,0.303850808,0,0.004,1
17,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.5545171,9,15,0.2315339,0.231518909,1380,1388,1378,1380,1374,1374,0.385723193,0.292345497,4,4,0.170909091,0,0.305477645,0,0.004,1
18,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,766.8431983,9,19,0.2315339,0.231342956,1380,1382,1378,1378,1374,1377,0.385723193,0.29261221,4,4,0.170501678,0,0.307295992,0,0.004129478,1
19,RE,5500,2268337,5498,1361002,0.599999912,1277.414058,766.9634961,9,17,0.2315339,0.231415302,1380,1384,1378,1377,1374,1377,0.385723193,0.292605314,4,4,0.169878898,0,0.305660886,0,0.004439366,0.999999999
20,RE,5500,2268337,5500,1361002,0.599999912,1277.414058,766.8778706,9,20,0.2315339,0.231544852,1380,1381,1378,1379,1374,1377,0.385723193,0.292408034,4,4,0.17,0,0.304396461,0,0.004181818,1
21,RE,5500,2268337,5499,1361002,0.599999912,1277.414058,767.1022314,9,19,0.2315339,0.231267989,1380,1383,1378,1380,1374,1378,0.385723193,0.29224686,4,4,0.169578833,0,0.309783597,0,0.0046749,0.999999988
22,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.0847107,9,12,0.2315339,0.231407329,1380,1381,1378,1378,1374,1375,0.385723193,0.322777453,4,4,0.121390335,0,0.205610837,0,0.004125279,1
23,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.4444444,9,12,0.2315339,0.231735766,1380,1388,1378,1378,1374,1375,0.385723193,0.322765279,4,4,0.119454545,0,0.20126805,0,0.003090909,1
24,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.1791818,9,14,0.2315339,0.231425241,1380,1383,1378,1379,1374,1375,0.385723193,0.322823478,4,4,0.120909091,0,0.195871232,0,0.004,1
25,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.7166324,9,14,0.2315339,0.231450826,1380,1379,1378,1379,1374,1375,0.385723193,0.322922127,4,4,0.121090909,0,0.199093079,0,0.003818182,1
26,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.6453278,9,12,0.2315339,0.231145754,1380,1384,1378,1381,1374,1376,0.385723193,0.322936613,4,4,0.119759956,0,0.201093773,0,0.004482303,0.999999998
27,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.4860104,9,15,0.2315339,0.231070071,1380,1381,1378,1380,1374,1377,0.385723193,0.322741728,4,4,0.121636364,0,0.202907258,0,0.003636364,1
28,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.2904222,9,14,0.2315339,0.23169449,1380,1389,1378,1376,1374,1375,0.385723193,0.322636918,4,4,0.121818182,0,0.205061578,0,0.003818182,1
29,RE,5500,2268337,5498,1587835,0.699999603,1277.414058,894.3671148,9,12,0.2315339,0.231500864,1380,1378,1378,1377,1374,1376,0.385723193,0.322600292,4,4,0.120961606,0,0.202879231,0,0.004236846,1
30,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.8981481,9,11,0.2315339,0.231367439,1380,1387,1378,1377,1374,1376,0.385723193,0.322770965,4,4,0.119753674,0,0.198149378,0,0.004757526,0.999999975
31,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.1891059,9,15,0.2315339,0.231486142,1380,1381,1378,1377,1374,1377,0.385723193,0.322799857,4,4,0.119272727,0,0.200945626,0,0.003636364,1
32,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.5508736,9,16,0.2315339,0.231413066,1380,1385,1378,1376,1374,1376,0.385723193,0.322945965,4,4,0.120363636,0,0.200367295,0,0.004,1
33,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.0710608,9,16,0.2315339,0.231599465,1380,1384,1378,1381,1374,1376,0.385723193,0.322630448,4,4,0.120909091,0,0.199490817,0,0.004909091,0.99999992
34,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.6333333,9,13,0.2315339,0.231719151,1380,1384,1378,1377,1374,1375,0.385723193,0.322784454,4,4,0.119818182,0,0.204549245,0,0.003636364,1
35,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.4113402,9,12,0.2315339,0.231382415,1380,1383,1378,1381,1374,1375,0.385723193,0.322609137,4,4,0.12,0,0.203127841,0,0.003818182,1
36,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.4688946,9,13,0.2315339,0.231635779,1380,1383,1378,1378,1374,1374,0.385723193,0.323006297,4,4,0.121818182,0,0.201127478,0,0.004,1
37,RE,5500,2268337,5500,1587835,0.699999603,1277.414058,894.4152107,9,16,0.2315339,0.231697902,1380,1382,1378,1377,1374,1375,0.385723193,0.322658593,4,4,0.120545455,0,0.200549576,0,0.004363636,0.999999999
38,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.6711271,9,13,0.2315339,0.231475011,1380,1387,1378,1376,1374,1376,0.385723193,0.323130645,4,4,0.119947131,0,0.198516124,0,0.003555688,1
39,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.2135121,9,13,0.2315339,0.231483877,1380,1382,1378,1379,1374,1376,0.385723193,0.322603663,4,4,0.121572187,0,0.200366038,0,0.0036974,1
40,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.2953846,9,11,0.2315339,0.231744885,1380,1389,1378,1376,1374,1375,0.385723193,0.323018868,4,4,0.119753674,0,0.20003637,0,0.004066227,1
41,RE,5500,2268337,5499,1587835,0.699999603,1277.414058,894.2854188,9,12,0.2315339,0.231421202,1380,1382,1378,1381,1374,1374,0.385723193,0.322681464,4,4,0.121754038,0,0.199096287,0,0.003834681,1
42,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.996907,9,11,0.2315339,0.231540635,1380,1385,1378,1379,1374,1377,0.385723193,0.348264776,4,4,0.077818182,6.88E-15,0.11820331,0,0.003636364,1
43,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.925811,9,11,0.2315339,0.231507003,1380,1385,1378,1381,1374,1375,0.385723193,0.348162616,4,4,0.077818182,6.88E-15,0.117294053,0,0.003090909,1
44,RE,5500,2268337,5499,1814669,0.799999735,1277.414058,1021.868462,9,14,0.2315339,0.231387854,1380,1384,1378,1377,1374,1376,0.385723193,0.348372488,4,4,0.077029807,1.34E-14,0.120385525,0,0.003695217,1
45,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.282891,9,11,0.2315339,0.231739089,1380,1382,1378,1377,1374,1375,0.385723193,0.348375096,4,4,0.077090909,1.28E-14,0.114020731,0,0.003090909,1
46,RE,5500,2268337,5499,1814669,0.799999735,1277.414058,1022.418605,9,11,0.2315339,0.231323808,1380,1381,1378,1378,1374,1375,0.385723193,0.348561315,4,4,0.077030138,1.34E-14,0.115839243,0,0.003358726,1
47,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.381837,9,10,0.2315339,0.231308758,1380,1383,1378,1378,1374,1375,0.385723193,0.348392976,4,4,0.077818182,6.88E-15,0.117112202,0,0.004363636,0.999999999
48,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.934224,9,12,0.2315339,0.231413573,1380,1379,1378,1377,1374,1374,0.385723193,0.348343405,4,4,0.077090909,1.28E-14,0.114202582,0,0.003272727,1
49,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.970195,9,11,0.2315339,0.231627747,1380,1385,1378,1378,1374,1374,0.385723193,0.348334665,4,4,0.077454545,9.33E-15,0.114202582,0,0.003454545,1
50,RE,5500,2268337,5499,1814669,0.799999735,1277.414058,1022.399378,9,11,0.2315339,0.231356531,1380,1384,1378,1376,1374,1375,0.385723193,0.348525693,4,4,0.077393708,9.88E-15,0.116517564,0,0.00376237,1
51,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.416495,9,12,0.2315339,0.231664717,1380,1383,1378,1380,1374,1375,0.385723193,0.34844762,4,4,0.077636364,7.99E-15,0.116520805,0,0.003454545,1
52,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.835137,9,10,0.2315339,0.231372342,1380,1381,1378,1380,1374,1375,0.385723193,0.348301482,4,4,0.077454545,9.33E-15,0.115657392,0,0.003090909,1
53,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.003085,9,12,0.2315339,0.231474474,1380,1384,1378,1378,1374,1375,0.385723193,0.348376213,4,4,0.077272727,1.09E-14,0.118706725,0,0.003636364,1
54,RE,5500,2268337,5499,1814669,0.799999735,1277.414058,1022.463918,9,11,0.2315339,0.231514573,1380,1381,1378,1377,1374,1375,0.385723193,0.348463108,4,4,0.077027129,1.35E-14,0.116202946,0,0.003173932,1
55,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.041258,9,13,0.2315339,0.231335774,1380,1382,1378,1378,1374,1374,0.385723193,0.348305329,4,4,0.076545455,2.02E-14,0.117973531,0,0.003818182,1
56,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.83856,9,12,0.2315339,0.231614292,1380,1380,1378,1377,1374,1376,0.385723193,0.348275894,4,4,0.077818182,6.88E-15,0.114520177,0,0.003272727,1
57,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.434197,9,11,0.2315339,0.231321931,1380,1381,1378,1375,1374,1374,0.385723193,0.348555502,4,4,0.076909091,1.49E-14,0.1174337,0,0.003454545,1
58,RE,5500,2268337,5499,1814669,0.799999735,1277.414058,1022.104501,9,13,0.2315339,0.231416732,1380,1385,1378,1379,1374,1375,0.385723193,0.348439432,4,4,0.077025377,1.35E-14,0.116566648,0,0.003415001,1
59,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.790506,9,11,0.2315339,0.23165074,1380,1382,1378,1381,1374,1376,0.385723193,0.348381177,4,4,0.077636364,7.99E-15,0.11965812,0,0.003454545,1
60,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1022.33641,9,13,0.2315339,0.231653199,1380,1382,1378,1378,1374,1375,0.385723193,0.348488948,4,4,0.076909091,1.49E-14,0.116483216,0,0.003454545,1
61,RE,5500,2268337,5500,1814669,0.799999735,1277.414058,1021.739041,9,13,0.2315339,0.231263354,1380,1378,1378,1377,1374,1375,0.385723193,0.348363279,4,4,0.076363636,2.35E-14,0.119112566,0,0.003090909,1
62,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.599382,9,10,0.2315339,0.231616169,1380,1385,1378,1377,1374,1375,0.385723193,0.369260829,4,4,0.038363636,0.000610288,0.050736498,1.42E-06,0.003818182,1
63,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.906571,9,9,0.2315339,0.231599882,1380,1385,1378,1377,1374,1374,0.385723193,0.36929866,4,4,0.038363636,0.000610288,0.048736134,4.25E-06,0.003454545,1
64,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.968041,9,10,0.2315339,0.231840312,1380,1383,1378,1377,1374,1374,0.385723193,0.369435648,4,4,0.038363636,0.000610288,0.050009093,2.13E-06,0.003272727,1
65,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.589902,9,11,0.2315339,0.231562793,1380,1381,1378,1375,1374,1375,0.385723193,0.369259385,4,4,0.038727273,0.000523087,0.052191308,6.25E-07,0.002727273,1
66,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.811789,9,9,0.2315339,0.231588989,1380,1379,1378,1378,1374,1374,0.385723193,0.369316786,4,4,0.038181818,0.000658837,0.050554646,1.58E-06,0.002909091,1
67,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.958869,9,9,0.2315339,0.231471553,1380,1383,1378,1379,1374,1374,0.385723193,0.369340371,4,4,0.039272727,0.000413951,0.051645754,8.53E-07,0.003272727,1
68,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.632338,9,9,0.2315339,0.231572211,1380,1383,1378,1378,1374,1375,0.385723193,0.369132932,4,4,0.037818182,0.000766992,0.052191308,6.25E-07,0.002909091,1
69,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.678114,9,12,0.2315339,0.231488079,1380,1378,1378,1377,1374,1374,0.385723193,0.369303543,4,4,0.038181818,0.000658837,0.0511002,1.16E-06,0.002545455,1
70,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1150.005168,9,9,0.2315339,0.23155719,1380,1380,1378,1379,1374,1374,0.385723193,0.369261867,4,4,0.039272727,0.000413951,0.051827605,7.69E-07,0.002727273,1
71,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.853759,9,12,0.2315339,0.231277391,1380,1379,1378,1379,1374,1375,0.385723193,0.369228405,4,4,0.039454545,0.000382612,0.052191308,6.25E-07,0.002727273,1
72,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.703971,9,10,0.2315339,0.231473923,1380,1380,1378,1379,1374,1375,0.385723193,0.369234567,4,4,0.038181818,0.000658837,0.051827605,7.69E-07,0.003090909,1
73,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.577378,9,11,0.2315339,0.231622651,1380,1385,1378,1378,1374,1374,0.385723193,0.36919359,4,4,0.039454545,0.000382612,0.051282051,1.05E-06,0.002727273,1
74,RE,5500,2268337,5499,2041503,0.899999868,1277.414058,1150.021705,9,8,0.2315339,0.231559604,1380,1381,1378,1376,1374,1374,0.385723193,0.369280422,4,4,0.037938501,0.000730014,0.050337834,1.78E-06,0.003166493,1
75,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.980402,9,10,0.2315339,0.231398746,1380,1383,1378,1376,1374,1374,0.385723193,0.36929559,4,4,0.037818182,0.000766992,0.049099836,3.50E-06,0.002545455,1
76,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.666151,9,8,0.2315339,0.231482595,1380,1380,1378,1379,1374,1374,0.385723193,0.369207819,4,4,0.039272727,0.000413951,0.051282051,1.05E-06,0.002909091,1
77,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.807613,9,8,0.2315339,0.231613845,1380,1383,1378,1380,1374,1374,0.385723193,0.369377233,4,4,0.038181818,0.000658837,0.050554646,1.58E-06,0.003090909,1
78,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.968025,9,11,0.2315339,0.231431544,1380,1382,1378,1377,1374,1374,0.385723193,0.369358586,4,4,0.038727273,0.000523087,0.048372431,5.16E-06,0.002909091,1
79,RE,5500,2268337,5499,2041503,0.899999868,1277.414058,1149.80874,9,7,0.2315339,0.231509671,1380,1379,1378,1379,1374,1374,0.385723193,0.369331903,4,4,0.038480848,0.000581222,0.050554646,1.58E-06,0.002802923,1
80,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1150.164694,9,10,0.2315339,0.231515005,1380,1378,1378,1378,1374,1375,0.385723193,0.369268446,4,4,0.039454545,0.000382612,0.053100564,3.69E-07,0.002909091,1
81,RE,5500,2268337,5500,2041503,0.899999868,1277.414058,1149.632905,9,8,0.2315339,0.231377482,1380,1386,1378,1377,1374,1374,0.385723193,0.369222974,4,4,0.038727273,0.000523087,0.051282051,1.05E-06,0.003090909,1
2,RE,6000,2699550,5968,269955,0.1,1376.362257,138.7151747,8,189,0.232779682,0.229435995,1507,1524,1504,1489,1500,1455,0.38079628,0.061561477,4,5,0.673814567,0,0.975999766,0,0.00876899,0.975490275
3,RE,6000,2699550,5966,269955,0.1,1376.362257,138.5907336,8,197,0.232779682,0.229000807,1507,1518,1504,1477,1500,1457,0.38079628,0.061367271,4,5,0.673581573,0,0.978686297,0,0.009422561,0.953261203
4,RE,6000,2699550,5975,269955,0.1,1376.362257,138.5924492,8,189,0.232779682,0.229530722,1507,1523,1504,1504,1500,1488,0.38079628,0.06185489,4,6,0.675228033,0,0.975843208,0,0.007679219,0.994495061
5,RE,6000,2699550,5971,269955,0.1,1376.362257,138.9281295,8,195,0.232779682,0.229178607,1507,1521,1504,1484,1500,1436,0.38079628,0.061737101,4,6,0.674313739,0,0.97565026,0,0.00664015,0.999399569
6,RE,6000,2699550,5977,269955,0.1,1376.362257,138.3584366,8,221,0.232779682,0.229277596,1507,1514,1504,1482,1500,1477,0.38079628,0.061545023,4,6,0.674917824,0,0.979159453,0,0.009383331,0.954682837
7,RE,6000,2699550,5977,269955,0.1,1376.362257,138.605829,8,204,0.232779682,0.229964912,1507,1526,1504,1475,1500,1463,0.38079628,0.061638473,4,5,0.674644052,0,0.974338834,0,0.006370392,0.999719829
8,RE,6000,2699550,5979,269955,0.1,1376.362257,138.5375418,8,209,0.232779682,0.229097664,1507,1513,1504,1485,1500,1460,0.38079628,0.06170114,4,5,0.675645844,0,0.977651194,0,0.007459023,0.996262661
9,RE,6000,2699550,5969,269955,0.1,1376.362257,138.5193687,8,196,0.232779682,0.22889024,1507,1525,1504,1490,1500,1462,0.38079628,0.061552333,4,6,0.674272435,0,0.97623924,0,0.010063523,0.922326286
10,RE,6000,2699550,5983,269955,0.1,1376.362257,138.3489933,8,206,0.232779682,0.228837609,1507,1531,1504,1469,1500,1455,0.38079628,0.061759354,4,5,0.675797315,0,0.976006929,0,0.006899967,0.998837517
11,RE,6000,2699550,5978,269955,0.1,1376.362257,138.5451937,8,209,0.232779682,0.22711581,1507,1533,1504,1483,1500,1434,0.38079628,0.06155478,4,6,0.675567748,0,0.977348839,0,0.006279358,0.999788524
12,RE,6000,2699550,5977,269955,0.1,1376.362257,138.4553699,8,221,0.232779682,0.228817105,1507,1545,1504,1476,1500,1405,0.38079628,0.061690529,4,6,0.67488255,0,0.977324611,0,0.0078579,0.992626645
13,RE,6000,2699550,5972,269955,0.1,1376.362257,138.5657831,8,193,0.232779682,0.227987871,1507,1515,1504,1510,1500,1449,0.38079628,0.061785821,4,6,0.674511386,0,0.980518471,0,0.008172695,0.988290939
14,RE,6000,2699550,5981,269955,0.1,1376.362257,138.4532822,8,207,0.232779682,0.228175715,1507,1509,1504,1491,1500,1469,0.38079628,0.061436799,4,5,0.676607256,0,0.978210153,0,0.009802709,0.935731459
15,RE,6000,2699550,5982,269955,0.1,1376.362257,138.1636537,8,190,0.232779682,0.229928225,1507,1536,1504,1496,1500,1461,0.38079628,0.061340286,4,6,0.674198596,0,0.978176532,0,0.007864259,0.992533458
16,RE,6000,2699550,5974,269955,0.1,1376.362257,138.4388145,8,199,0.232779682,0.228148848,1507,1528,1504,1483,1500,1468,0.38079628,0.061641799,4,6,0.67535476,0,0.975814192,0,0.006927519,0.998767374
17,RE,6000,2699550,5975,269955,0.1,1376.362257,138.4084706,8,206,0.232779682,0.229947656,1507,1531,1504,1478,1500,1475,0.38079628,0.061434966,4,5,0.67469735,0,0.979541081,0,0.008122036,0.989077721
18,RE,6000,2699550,5970,269955,0.1,1376.362257,138.1596922,8,200,0.232779682,0.228161812,1507,1517,1504,1493,1500,1457,0.38079628,0.061346009,4,6,0.674636516,0,0.977127608,0,0.008658291,0.978358341
19,RE,6000,2699550,5975,269955,0.1,1376.362257,138.6488587,8,208,0.232779682,0.229517177,1507,1536,1504,1482,1500,1445,0.38079628,0.061755838,4,6,0.673202232,0,0.977684002,0,0.007187587,0.997811682
20,RE,6000,2699550,5977,269955,0.1,1376.362257,138.5256167,8,206,0.232779682,0.227441773,1507,1514,1504,1482,1500,1465,0.38079628,0.061533582,4,6,0.673885115,0,0.979048302,0,0.00688821,0.998874079
21,RE,6000,2699550,5979,269955,0.1,1376.362257,138.7220355,8,202,0.232779682,0.230039865,1507,1532,1504,1491,1500,1468,0.38079628,0.061680359,4,5,0.675582204,0,0.976306939,0,0.005831744,0.9999569
22,RE,6000,2699550,5992,539910,0.2,1376.362257,275.9166667,8,84,0.232779682,0.232465953,1507,1517,1504,1502,1500,1501,0.38079628,0.117719444,4,5,0.509279929,0,0.909742981,0,0.006198042,0.99983546
23,RE,6000,2699550,5999,539910,0.2,1376.362257,275.9624458,8,89,0.232779682,0.232356563,1507,1509,1504,1507,1500,1494,0.38079628,0.117682136,4,5,0.510305801,0,0.910583248,0,0.006070012,0.999892917
24,RE,6000,2699550,5992,539910,0.2,1376.362257,275.2488219,8,87,0.232779682,0.231086865,1507,1509,1504,1505,1500,1503,0.38079628,0.117588939,4,5,0.508813529,0,0.911073598,0,0.006315087,0.999760671
25,RE,6000,2699550,5990,539910,0.2,1376.362257,275.76,8,80,0.232779682,0.232567534,1507,1512,1504,1511,1500,1499,0.38079628,0.117642638,4,6,0.510120757,0,0.905023201,0,0.007511686,0.995858531
26,RE,6000,2699550,5992,539910,0.2,1376.362257,275.6524653,8,69,0.232779682,0.232223675,1507,1517,1504,1510,1500,1507,0.38079628,0.117663008,4,5,0.51064931,0,0.90905506,0,0.00588696,0.999945802
27,RE,6000,2699550,5995,539910,0.2,1376.362257,275.524128,8,83,0.232779682,0.232254118,1507,1506,1504,1505,1500,1497,0.38079628,0.1175939,4,5,0.512065749,0,0.907227849,0,0.005675702,0.999977083
28,RE,6000,2699550,5994,539910,0.2,1376.362257,276.0755619,8,82,0.232779682,0.231862217,1507,1515,1504,1511,1500,1506,0.38079628,0.117546992,4,5,0.509854521,0,0.909423371,0,0.005534701,0.999987855
29,RE,6000,2699550,5994,539910,0.2,1376.362257,275.7557539,8,77,0.232779682,0.23224315,1507,1513,1504,1508,1500,1493,0.38079628,0.117530751,4,5,0.511211712,0,0.911581357,0,0.006220387,0.99982266
30,RE,6000,2699550,5995,539910,0.2,1376.362257,275.827277,8,83,0.232779682,0.232635632,1507,1508,1504,1501,1500,1501,0.38079628,0.117502978,4,5,0.510231582,0,0.9110841,0,0.006701001,0.999283073
31,RE,6000,2699550,5991,539910,0.2,1376.362257,276.1233859,8,82,0.232779682,0.232868731,1507,1511,1504,1495,1500,1494,0.38079628,0.117600757,4,5,0.50894208,0,0.906359874,0,0.005245201,0.999997217
32,RE,6000,2699550,5994,539910,0.2,1376.362257,276.377703,8,77,0.232779682,0.232658729,1507,1505,1504,1501,1500,1500,0.38079628,0.117982806,4,5,0.510355022,0,0.907380888,0,0.00477294,0.999999863
33,RE,6000,2699550,5996,539910,0.2,1376.362257,276.128291,8,84,0.232779682,0.232919976,1507,1509,1504,1508,1500,1495,0.38079628,0.117493256,4,5,0.510251612,0,0.907556471,0,0.006510785,0.999571036
34,RE,6000,2699550,5994,539910,0.2,1376.362257,275.7299858,8,70,0.232779682,0.232893154,1507,1509,1504,1492,1500,1487,0.38079628,0.117790128,4,5,0.510986486,0,0.908924374,0,0.005396063,0.999993808
35,RE,6000,2699550,5993,539910,0.2,1376.362257,276.51165,8,84,0.232779682,0.231798157,1507,1512,1504,1504,1500,1501,0.38079628,0.118044814,4,5,0.508806886,0,0.908598022,0,0.007710996,0.994136944
36,RE,6000,2699550,5992,539910,0.2,1376.362257,276.3256705,8,76,0.232779682,0.232239753,1507,1509,1504,1509,1500,1506,0.38079628,0.117971413,4,5,0.509298843,0,0.908557208,0,0.005873609,0.999948537
37,RE,6000,2699550,5998,539910,0.2,1376.362257,275.7913292,8,75,0.232779682,0.233041137,1507,1513,1504,1506,1500,1502,0.38079628,0.117655877,4,5,0.509794487,0,0.90755753,0,0.004338446,0.999999997
38,RE,6000,2699550,5991,539910,0.2,1376.362257,276.2412302,8,84,0.232779682,0.231859103,1507,1512,1504,1508,1500,1501,0.38079628,0.117851835,4,5,0.509323485,0,0.910557286,0,0.00448865,0.999999986
39,RE,6000,2699550,5995,539910,0.2,1376.362257,276.4551527,8,76,0.232779682,0.231821075,1507,1510,1504,1505,1500,1500,0.38079628,0.11795161,4,5,0.509902975,0,0.908919457,0,0.005174034,0.999998127
40,RE,6000,2699550,5989,539910,0.2,1376.362257,276.0114833,8,75,0.232779682,0.233104587,1507,1508,1504,1506,1500,1499,0.38079628,0.117755439,4,5,0.509197251,0,0.910075425,0,0.005450019,0.999991946
